[2018-6-19 23:27:26] [127.0.0.1] 角色名:喜欢你	Ident:1018		Recog:0		Param:0		tag:0		series:46		string:
[2018-6-19 23:27:26] [127.0.0.1] 角色名:喜欢你	Ident:84		Recog:786446		Param:0		tag:0		series:0		string:
[2018-6-19 23:27:26] [127.0.0.1] 角色名:喜欢你	Ident:81		Recog:1		Param:0		tag:0		series:0		string:
[2018-6-19 23:27:26] [127.0.0.1] 角色名:喜欢你	Ident:10431		Recog:1310720		Param:0		tag:0		series:0		string:
[2018-6-19 23:27:26] [127.0.0.1] 角色名:喜欢你	Ident:10433		Recog:0		Param:0		tag:0		series:0		string:
[2018-6-19 23:27:26] [127.0.0.1] 角色名:喜欢你	Ident:1200		Recog:375146784		Param:0		tag:0		series:0		string:
[2018-6-19 23:27:27] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:0		Param:0		tag:26		series:0		string:
[2018-6-19 23:27:27] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21758280		Param:0		tag:3		series:0		string:
[2018-6-19 23:27:35] [127.0.0.1] 角色名:喜欢你	Ident:3030		Recog:0		Param:0		tag:0		series:0		string:@11 传说※星王圣剑
[2018-6-19 23:27:38] [127.0.0.1] 角色名:喜欢你	Ident:1003		Recog:1073741908		Param:1		tag:0		series:0		string:传说※星王圣剑
[2018-6-19 23:27:41] [127.0.0.1] 角色名:喜欢你	Ident:3011		Recog:21823815		Param:0		tag:5		series:0		string:
[2018-6-19 23:27:47] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:5		Param:0		tag:26		series:0		string:
[2018-6-19 23:28:8] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:5		Param:0		tag:26		series:0		string:
[2018-6-19 23:28:26] [127.0.0.1] 角色名:喜欢你	Ident:1003		Recog:1073741905		Param:1		tag:0		series:0		string:征战¤星王圣剑
[2018-6-19 23:28:28] [127.0.0.1] 角色名:喜欢你	Ident:1004		Recog:1073741905		Param:1		tag:0		series:0		string:征战¤星王圣剑
[2018-6-19 23:28:29] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:5		Param:0		tag:26		series:0		string:
[2018-6-19 23:28:30] [127.0.0.1] 角色名:喜欢你	Ident:1003		Recog:1073741905		Param:1		tag:0		series:0		string:征战¤星王圣剑
