[2018-6-23 12:28:6] [127.0.0.1] 角色名:喜欢你	Ident:1018		Recog:0		Param:0		tag:0		series:46		string:
[2018-6-23 12:28:6] [127.0.0.1] 角色名:喜欢你	Ident:84		Recog:786446		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:6] [127.0.0.1] 角色名:喜欢你	Ident:81		Recog:1		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:6] [127.0.0.1] 角色名:喜欢你	Ident:10431		Recog:1310720		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:6] [127.0.0.1] 角色名:喜欢你	Ident:10433		Recog:0		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:6] [127.0.0.1] 角色名:喜欢你	Ident:1200		Recog:343866912		Param:1		tag:0		series:0		string:
[2018-6-23 12:28:7] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:4		Param:0		tag:26		series:0		string:
[2018-6-23 12:28:27] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:4		Param:0		tag:26		series:0		string:
[2018-6-23 12:28:31] [127.0.0.1] 角色名:喜欢你	Ident:1003		Recog:1073741970		Param:2		tag:0		series:0		string:传说※星王勋章
[2018-6-23 12:28:33] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21496132		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:34] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21627204		Param:0		tag:4		series:0		string:
[2018-6-23 12:28:38] [127.0.0.1] 角色名:喜欢你	Ident:1003		Recog:1073741964		Param:2		tag:0		series:0		string:如龍◆天下仙章（终）
[2018-6-23 12:28:47] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21496134		Param:0		tag:1		series:0		string:
[2018-6-23 12:28:48] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:1		Param:0		tag:26		series:0		string:
[2018-6-23 12:28:48] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21365062		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:49] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21233990		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:50] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21365062		Param:0		tag:4		series:0		string:
[2018-6-23 12:28:51] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21496132		Param:0		tag:5		series:0		string:
[2018-6-23 12:28:51] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21627206		Param:0		tag:3		series:0		string:
[2018-6-23 12:28:52] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21758280		Param:0		tag:3		series:0		string:
[2018-6-23 12:28:53] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21889354		Param:0		tag:3		series:0		string:
[2018-6-23 12:28:53] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:22020428		Param:0		tag:3		series:0		string:
[2018-6-23 12:28:54] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21889358		Param:0		tag:1		series:0		string:
[2018-6-23 12:28:55] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21758286		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:55] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21627214		Param:0		tag:0		series:0		string:
[2018-6-23 12:28:56] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21496140		Param:0		tag:7		series:0		string:
[2018-6-23 12:28:57] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21365066		Param:0		tag:7		series:0		string:
[2018-6-23 12:28:57] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21233992		Param:0		tag:7		series:0		string:
[2018-6-23 12:28:58] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21365062		Param:0		tag:5		series:0		string:
[2018-6-23 12:28:59] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21496134		Param:0		tag:4		series:0		string:
[2018-6-23 12:29:0] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21496132		Param:0		tag:6		series:0		string:
[2018-6-23 12:29:0] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21627204		Param:0		tag:4		series:0		string:
[2018-6-23 12:29:9] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:4		Param:0		tag:26		series:0		string:
[2018-6-23 12:29:19] [127.0.0.1] 角色名:喜欢你	Ident:1004		Recog:1073741964		Param:2		tag:0		series:0		string:如龍◆天下仙章（终）
[2018-6-23 12:29:29] [127.0.0.1] 角色名:喜欢你	Ident:3017		Recog:4		Param:0		tag:26		series:0		string:
[2018-6-23 12:29:30] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21496134		Param:0		tag:1		series:0		string:
[2018-6-23 12:29:31] [127.0.0.1] 角色名:喜欢你	Ident:3013		Recog:21365064		Param:0		tag:1		series:0		string:
