1	121.22.243.29	cici	œ≤ª∂ƒ„	176	2018-07-15 21:59:30	2018-07-15 22:02:26	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	49	2018-07-15 22:02:31	2018-07-15 22:03:20	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	28	2018-07-15 22:03:29	2018-07-15 22:03:57	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	15	2018-07-15 22:04:02	2018-07-15 22:04:18	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	22	2018-07-15 22:04:24	2018-07-15 22:04:46	5
1	111.226.115.137	orochijb	∫Ï ÷»Ì√√	807	2018-07-15 21:51:43	2018-07-15 22:05:11	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	66	2018-07-15 22:04:52	2018-07-15 22:05:59	5
1	111.226.115.137	orochijb	∫Ï ÷»Ì√√	63	2018-07-15 22:05:19	2018-07-15 22:06:22	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	144	2018-07-15 22:06:04	2018-07-15 22:08:29	5
