1	121.22.243.29	cici	œ≤ª∂ƒ„	67	2018-07-15 21:49:17	2018-07-15 21:50:25	5
1	111.226.115.137	orochijb	∫Ï ÷»Ì√√	46	2018-07-15 21:49:40	2018-07-15 21:50:27	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	37	2018-07-15 21:50:31	2018-07-15 21:51:08	5
1	111.226.115.137	orochijb	∫Ï ÷»Ì√√	64	2018-07-15 21:50:33	2018-07-15 21:51:37	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	233	2018-07-15 21:51:15	2018-07-15 21:55:08	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	56	2018-07-15 21:55:18	2018-07-15 21:56:15	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	116	2018-07-15 21:56:20	2018-07-15 21:58:16	5
1	121.22.243.29	cici	œ≤ª∂ƒ„	59	2018-07-15 21:58:24	2018-07-15 21:59:24	5
